ID,F,R0,V,eta0,n,l
41,5.41077997301964,0.00728746545333825,1.4867101388236e-07,11.2921960720941,0.0318107200877456,0.165699702728779
42,5.3866973232894,0.00710297974266089,1.83954186874226e-07,23.0750319220459,0.0199805423559675,0.165700109748067
43,5.77610446109832,0.0071709292495362,1.65883531147096e-07,15.4139261425439,0.02840575945204,0.165700108726648
44,6.00185475546064,0.00694384934760593,1.67850001108531e-07,8.24472020024441,0.0294499303860957,0.165699785797674
45,5.62213443503793,0.00716940172388286,2.2525863275404e-07,7.87224415026539,0.0230311334279787,0.165700439331354
46,5.86284106943432,0.00712818809358627,1.68360475804004e-07,6.28106150956182,0.0128896539703503,0.165700006160603
47,5.80646821780814,0.00743369826352474,1.83237324563596e-07,22.0929091724721,0.026813039519133,0.165700371764911
48,5.46897596067349,0.00765220433649512,1.55040646909652e-07,24.4891357118675,0.0162352740007988,0.165699822953538
49,5.77517946842781,0.00754693727440179,1.99533741164866e-07,23.5805020710916,0.00971133053556434,0.165700407009986
50,5.53231233469558,0.00754976351932515,1.54105902534306e-07,13.1904044254884,0.032772620805919,0.165700065442652
51,6.01158870060317,0.00745793108792588,1.36334432334027e-07,23.032224400697,0.0685993630855409,0.165700166173911
52,5.68431077006001,0.00742607850822702,1.55760929394677e-07,14.6899445756461,0.0134638858796996,0.165699675950062
53,6.03688896205816,0.00747612273749924,1.23585467369576e-07,14.3934768047478,0.0202663999740837,0.165700021470336
54,5.60137482423906,0.00711957592675251,1.85271363969005e-07,8.3565639777272,0.0373091336399815,0.165700477645161
55,5.81574313161626,0.00749669421028159,1.32867820399679e-07,6.65716946204798,0.00689838533676481,0.165700006091385
56,5.67792410339988,0.00701023064094383,1.62217328415152e-07,17.6632251006819,0.0076556473892301,0.165700020780266
57,5.26394003678342,0.0074437993435955,1.7681172494517e-07,11.2195783488891,0.0177631134704182,0.16570023908555
58,5.48366189951519,0.00709550174043558,1.66720530135113e-07,14.3270806949852,0.0340071974924336,0.165700179022025
59,5.82061963906843,0.00706322215739011,1.64260036852582e-07,9.22138843625431,0.110027357312334,0.165699977796914
60,5.67959449826701,0.00718483774398222,1.38778907824965e-07,5.02891439288194,0.100764546226348,0.165700076024182
61,5.45479738694179,0.00698616090543408,1.5494850009786e-07,20.9522253004586,0.0334805573359692,0.165700187889127
62,5.55883467206906,0.0072970930763322,1.77198582832035e-07,12.360948521783,0.0277309618839218,0.165700001565827
63,5.74391688983458,0.00756569483594914,1.4069858913114e-07,5.30275144420011,0.0150852701474771,0.165699740776798
64,5.48136130852717,0.00723343368714979,1.3193863042894e-07,19.2995693294027,0.00821931439576102,0.165700289396006
65,5.89720519140296,0.00741360899664186,1.41947685071008e-07,9.37157524156784,0.0191412963629353,0.165700057821806
66,5.55580645128956,0.00733237350857497,1.7537532407502e-07,18.7743453925035,0.0219841427260753,0.165700017587034
67,6.0734159588699,0.00759101041792462,1.50385774097843e-07,9.92014442532775,0.0211146002776516,0.16570028885957
68,5.46300995695866,0.00725521650839379,1.6092434867633e-07,10.3216970917735,0.0461714104179635,0.165699546358202
69,5.7332822143039,0.00736414456349405,1.23101999710714e-07,7.64141647548696,0.0212584787059471,0.165700307177011
70,5.36979009671593,0.00791244000336711,1.40525312489642e-07,11.884206708663,0.0449077072214108,0.165700043373731
71,5.53828460832164,0.00757458768195479,1.41931958276687e-07,20.087799675769,0.0295854634500297,0.165700128324271
72,5.56583486750995,0.0070717759107455,1.31396629287399e-07,22.7847729326926,0.0301482926447632,0.165700242482325
73,5.77599708438301,0.00756797685293374,1.83173716431681e-07,19.2087275329568,0.00993238314746841,0.165699595171392
74,5.89027077941087,0.00707402189033798,1.79860141773918e-07,9.92950050480969,0.0299445488837591,0.16570048951884
75,5.75468678658648,0.00729563111022375,1.26115428254322e-07,14.0277869699013,0.0279528593608756,0.165699965810572
76,5.61236016972513,0.00736326816829067,1.61516990458879e-07,23.6244854856977,0.0141560439355308,0.165699422909917
77,5.86350995959055,0.007505809816003,1.36882052884788e-07,17.3133516040339,0.0243591791340496,0.165699583041817
78,5.86000195817551,0.00719819545834543,1.52630603801716e-07,10.1657996098691,0.0252449625624978,0.165700323281976
79,5.71659237986045,0.00742393636834139,1.57088292323363e-07,17.6220634811449,0.026511298042015,0.165700045747714
80,5.81190037464217,0.00773215746683289,1.97030784944943e-07,18.9106438833815,0.0288912317262277,0.165699986303111
81,5.77841858254374,0.00684847880608629,1.64190401908355e-07,13.073197561834,0.0361570087505595,0.165700079074653
82,5.48264121554482,0.00703848324486601,1.42765917714135e-07,8.86963714826233,0.0209331231196595,0.165699752082558
83,5.85169368456077,0.00758678032165659,1.74825587778897e-07,11.1414844942636,0.0263974531879208,0.165700092719181
84,5.55232163513167,0.00722279448730789,1.75890906321334e-07,18.8590902677655,0.0202114273743608,0.165699870419754
85,5.5635806189913,0.00728405606758651,1.59082085616488e-07,17.6071913095247,0.0329704953652963,0.165700066438271
86,5.7285822128787,0.00751918882470534,2.11852170871289e-07,9.99647977681327,0.0148974249660823,0.165700406539485
87,5.6262149159946,0.00784877434321887,1.52609386651058e-07,5.86844035467187,0.0340987991956836,0.165700160393154
88,5.66333782845822,0.0069863482534968,1.46655320317732e-07,15.6290290722964,0.010924577207205,0.16570035665808
89,5.8169949737975,0.0070775818136437,1.68167021841686e-07,8.52402895957188,0.0313320830325045,0.165700299286724
90,5.91239441396531,0.00727460397755565,1.3074750432962e-07,15.4380407494609,0.0187534727675124,0.16570002547415
91,5.64936240719796,0.0072933677215929,1.47607346208384e-07,22.4256427138565,0.0234693720589097,0.165699956647304
92,5.76043266325868,0.00731902466247334,1.45046144181141e-07,17.2722565216931,0.0169287550119914,0.165700180577498
93,5.64083771267414,0.00721837961234344,1.88038324399329e-07,10.4286424293326,0.0188635340237343,0.165699703341588
94,5.73970749347967,0.0075929723125858,1.71886162169465e-07,22.09079220441,0.0235628185485625,0.165699967011621
95,5.78416650850461,0.0070774484698352,1.69578283498477e-07,8.14920279211803,0.0310756945974319,0.165700137576754
96,5.56084474448607,0.00734253510181108,1.76943364153144e-07,10.1883727625997,0.0313500557297475,0.165700141422044
97,5.74926695851281,0.00753554760133116,1.76452028242222e-07,18.4116096122585,0.0239862650204321,0.165699845441336
98,5.81820879174761,0.00738416767545641,1.56811305326921e-07,9.51914785733726,0.0377238544262809,0.165700057876868
99,5.71069750399424,0.00714494419540419,1.287415076528e-07,21.5193305910032,0.0242539198901813,0.165700001923134
100,6.05671829197997,0.00732233639098656,1.24178986756813e-07,11.481925646307,0.0370805187819011,0.165699706207348
101,5.56260037778311,0.00721720422474222,1.56919461426912e-07,14.7677315165221,0.0520922144573079,0.165699767098424
102,5.53544705355941,0.00715024113665268,1.95798103192525e-07,20.2744750673837,0.0111260959055595,0.165699889831944
103,5.32143211813961,0.00762652066568595,1.74816461774868e-07,19.7535100466531,0.011414288891671,0.165700271351583
104,5.88358278539288,0.00724579473220518,1.80050286865851e-07,17.7205189243482,0.037626766484947,0.165700184156998
105,5.87441209545924,0.0071553623195847,1.9930435590709e-07,9.9828187827085,0.0186309150594568,0.16570033638554
106,5.67431042835797,0.00711343531140546,1.46135558460742e-07,19.6863365556764,0.0255414985946937,0.165700223662088
107,5.88104571975262,0.00732249209308293,1.43210280035042e-07,11.79010275849,0.044086422589741,0.1657000853774
108,5.73000992376517,0.00694174793286219,1.81385070701445e-07,11.0553567678036,0.0145910831365424,0.165700008054775
109,5.75263799809014,0.00690737647662514,1.41593383591516e-07,7.54283977966235,0.0123396006069038,0.165700052288428
110,5.71505817827515,0.00733984932739166,2.10638091201749e-07,5.20280597452367,0.0210363618512587,0.165700332017452
111,5.78415684844594,0.00698914623867731,1.7624129530573e-07,23.4985755410943,0.0220963246803484,0.165700068226016
112,5.71267416521713,0.00719758052652308,1.43175134646808e-07,23.2001239125309,0.0261337553977891,0.16570026012307
113,6.28017317936945,0.00748239948955862,1.48373483262011e-07,12.6429582443782,0.0258965433271113,0.165699991422522
114,5.44466884628346,0.00751874573480366,1.6761114291116e-07,19.0278413177581,0.00983176721008699,0.165699468923157
115,5.29936758352468,0.00767487076376723,1.72027819365634e-07,18.4468385818922,0.0181524016263324,0.165699919718309
116,5.45015939952826,0.00705411600766835,1.83035040526866e-07,7.55348260316371,0.0178163189021249,0.165700033766622
117,5.46016214136457,0.00750251491834156,1.6351066458046e-07,9.01938077187927,0.00620432315449951,0.165699831077414
118,5.59956798688822,0.00737200708626376,1.35968564035092e-07,23.0565308710693,0.0103914920950482,0.16569998812459
119,5.65559356056612,0.00760119876938091,1.58106847057954e-07,22.8367261659452,0.02961333527432,0.165699617910516
120,5.64501479974065,0.00734645965172854,1.26649072572861e-07,12.5536346973385,0.0115721130879793,0.16569982896961
121,5.80557953458944,0.00749223816973306,1.6885590742e-07,10.0038580263489,0.0227069120307067,0.165699796689994
122,5.7734465911482,0.00757288413427798,1.68760393344519e-07,17.0540296046271,0.00831633245080359,0.16569994203397
123,5.84993153097576,0.00719476177887269,1.59263532401817e-07,17.5090109092791,0.0233066068677048,0.165700116879283
124,6.06694857228945,0.0071830456777334,1.37626394520369e-07,5.3936577895775,0.0312870787921834,0.165700143878863
125,5.94963283700463,0.00698008682244099,1.85663919265425e-07,21.3946520480806,0.0356523401689138,0.165700265859553
126,5.42003244225907,0.00727220218703729,1.78591823168225e-07,15.3588914263752,0.0161586373937097,0.165700256177286
127,5.19906999990994,0.00737935260211015,1.4169288663523e-07,23.1886848833934,0.0122929330729056,0.165699889347364
128,5.88177588320686,0.00711644985285579,1.30179059482771e-07,7.37249934770292,0.0297965378887585,0.165700389837705
129,5.3033106394595,0.00731061286971262,1.78989014064286e-07,23.9229808251213,0.0196560939341755,0.165700023710463
130,5.70529841368658,0.00720791386894936,1.69599999737283e-07,23.5408963543442,0.0206914119188544,0.165699748951581
131,5.69868930318815,0.00719001626152383,1.56879794842178e-07,6.89610022426718,0.0372449325808912,0.165699760464646
132,6.16180644941453,0.00748336937528168,1.61637581482197e-07,13.3051477829022,0.0502625962669181,0.165699757163833
133,5.67656687840516,0.00749251722138205,1.71659598281394e-07,11.4572463349374,0.0129583932816681,0.165699673229291
134,5.58399181878755,0.00757510552162687,1.47212838924209e-07,21.9250711874747,0.0157262388998742,0.165700329166942
135,5.74102029159137,0.00703657490242732,1.92899225640244e-07,23.9590063920522,0.0209777861110559,0.165699933246704
136,5.74313233384856,0.00726053549016223,1.63659508529243e-07,19.5844115486845,0.02815345230055,0.165700257184019
137,5.7059932510744,0.00745273192477439,1.40642961191267e-07,18.67699449551,0.0394233104121278,0.165699869568306
138,5.56259550393597,0.00698829432897961,1.45969896465749e-07,17.8282381128768,0.0267285209814753,0.165700362890484
139,5.43285084534479,0.00777234882497695,1.91606702103051e-07,11.3176520111917,0.0162132735815176,0.165700088201709
140,5.75807072539248,0.00734963662470561,1.42894201639539e-07,19.642935469638,0.0332428658364206,0.16569976008767
141,5.40743582443936,0.00716315901547871,1.35124079648031e-07,8.15296818983885,0.0269143585035243,0.165700202665107
142,5.47308543420455,0.00754627132333922,1.82694441523669e-07,20.2014138245667,0.018533235125793,0.165700153383044
143,5.97248629495595,0.00738463999636424,1.63050209591723e-07,6.83819806346148,0.0270800108322614,0.165699603891935
144,5.60267547567889,0.0073196047038337,2.10738696589005e-07,24.3530798391406,0.0222443335790107,0.16569964548022
145,5.66154143738828,0.0071312583338561,1.50522184694395e-07,17.1793269669291,0.0501929319857215,0.165700035229034
146,5.88133020949199,0.0068802337411695,1.70283622761809e-07,22.8990488055084,0.0177255796690137,0.165699821651151
147,5.6277769887077,0.00706483800410517,1.55703124869445e-07,8.88293061446157,0.0379633185665916,0.165699867791519
148,5.90870351524024,0.00713940031477989,1.65578255887523e-07,24.761158840968,0.0364576270109987,0.165700194091435
149,5.61827773064107,0.00740304719760314,1.25729233483373e-07,9.826297231479,0.0153849033268051,0.165700075828779
150,5.9052034733232,0.00744274853676937,1.61512191312418e-07,9.4684191153711,0.0282821439757224,0.165700267401931
151,5.82417450201008,0.00710654886582255,1.73207920143179e-07,13.0399588356944,0.0315537400458725,0.165700075129598
152,5.64618088761793,0.00749545005385417,1.55992501039613e-07,20.6181273100071,0.0457151948886802,0.165700370524333
153,5.50826515870204,0.00745576579950616,1.48652798857146e-07,21.7842402587382,0.0104882917684866,0.165699910541417
154,5.47077713551103,0.00726308245593496,1.56665908262005e-07,13.1899954911427,0.0134144789672968,0.165700035882384
155,5.63412508702888,0.00706771714149737,1.17462250537227e-07,13.048010651595,0.0217931841824856,0.165699983796385
156,5.59861033519585,0.00751127373224354,1.84875041319474e-07,20.4350006644607,0.00613213392236535,0.165700033727918
157,5.60483690036277,0.00726207024314294,1.63559081036228e-07,9.98249372625595,0.00934552020626914,0.165699722709951
158,5.89902136944006,0.00705320228354376,1.68267785241808e-07,22.3148212929129,0.00811314723826901,0.165700176649589
159,5.62828705236474,0.00735425786240251,1.70670009347978e-07,18.6437213362137,0.02856007183767,0.165699837745075
160,5.93285859024876,0.00742043830719265,1.62331477196306e-07,24.5478596081712,0.0146526068065093,0.165699743038779
161,5.57885770355024,0.0069495946207111,1.89371515641221e-07,8.71047811087992,0.0906713117137763,0.165700651016672
162,5.89670133270775,0.00775687913559848,1.34053054338529e-07,9.32365521026276,0.0302070656162169,0.165699736718357
163,5.58083756395835,0.00679361774197361,1.54534755576962e-07,11.2584371638698,0.0302557425920307,0.165699416752653
164,5.72850423508116,0.0069098681997382,1.80946463399078e-07,20.0402407545146,0.0185530673766027,0.165699925912423
165,5.89631508536529,0.00759406870119393,1.55805335690393e-07,12.3547321372041,0.0171836602625483,0.165699776870985
166,5.60371740911433,0.0073719796928721,1.70396593016558e-07,17.0891200707828,0.0302564907963384,0.165700459392135
167,5.59858304235133,0.00719067603456337,1.25214522161818e-07,12.6686978281509,0.0363412768464361,0.165700129086222
168,6.11452090784124,0.00729603805423557,1.63706239155021e-07,16.0097565851992,0.0418088842999689,0.165700070095119
169,5.89214298946642,0.00747151499206577,1.80929070319653e-07,12.7088484342977,0.0400828222502126,0.165699897187471
170,5.59990722883035,0.00708716304261988,1.15074029593785e-07,18.3087006654699,0.0347823685917942,0.165699985186968
171,5.82831740141406,0.00752023794750272,1.5118485823667e-07,5.29428327092678,0.0198545259103556,0.165699540417524
172,5.61510595659141,0.00746313077374714,1.31625098634878e-07,21.2624893751977,0.0198411091014898,0.165699832963797
173,5.84035007496972,0.00728237915352457,1.35682531836572e-07,11.9971194965841,0.0129322953395005,0.165700279618019
174,5.99036980199079,0.00733944061214683,1.69238409788071e-07,19.310310505297,0.0187915868663104,0.165699695122215
175,5.35214834002179,0.00714337851326422,1.81097630639381e-07,24.1778760775724,0.0244798043994037,0.165699802512488
176,5.90859519063115,0.00708983371073989,1.51724799842862e-07,15.1483424143653,0.0100018063166278,0.165700129858723
177,5.9992697423732,0.00720022781409668,1.45458631342258e-07,18.3233644053578,0.0163781257768748,0.165700080764736
178,5.70122325146501,0.00754519887726368,1.99533212364893e-07,13.5893086872439,0.0163846136958736,0.165700199051439
179,6.06018694875268,0.00723573989602843,1.54294283238455e-07,21.9899708713649,0.0210712602017604,0.165700236337342
180,5.72402659978207,0.0071852857008298,1.64418009259382e-07,18.0846675456887,0.0170614313572832,0.16569991632714
181,5.42978134874856,0.00706117639207,1.4889110528055e-07,15.0851549518439,0.017094257594336,0.165700602786082
182,5.22769357299141,0.00702531747780345,1.67279489982518e-07,12.3703211906143,0.0104242109080525,0.165699965235788
183,5.62074132811934,0.00729857419589955,1.32181921623863e-07,18.7049885803882,0.0112394037331639,0.165700225061184
184,5.84196831684942,0.00754812227837323,1.56573353444207e-07,6.98415030351513,0.0104993511345412,0.165699965723143
185,5.75826245871397,0.00759594090248679,1.38378288597384e-07,5.95293673933507,0.023467151253518,0.165700065884423
186,5.77859066599319,0.00742941052749061,1.52093770082326e-07,22.386718299547,0.0249737754137357,0.165699630837709
187,5.56925057368697,0.00721919625363288,1.71480942784854e-07,18.0373473172778,0.0078539710055015,0.165700094499091
188,5.72162072933286,0.00720524840823822,2.03846932625971e-07,17.2091740241177,0.0114400017084652,0.165699924848052
189,5.34493222409861,0.00738183545352598,1.46795265919839e-07,13.4389141049749,0.016702592034399,0.165699624820322
190,5.53058062636098,0.00752254258087077,1.67871016144636e-07,15.0741474991554,0.0264020000381106,0.16570007080127
191,5.51817630435225,0.00753169071181543,1.46695082319412e-07,8.28281846751595,0.0223269180261138,0.165699411699583
192,5.80101415081385,0.00680037989613142,1.5802722739207e-07,6.86344259048093,0.0309591813279263,0.16570009767576
193,5.68820016505483,0.00728206308007059,2.28026750620619e-07,18.706497290439,0.0101971771848228,0.16570025829775
194,5.44702187945703,0.00706408843557842,1.60016678994439e-07,7.85342596173814,0.0144639219521462,0.165699843002046
195,5.68917959899703,0.00718063050733176,1.43927384964174e-07,15.5742330653805,0.010205615510508,0.165700108850918
196,5.54543110444997,0.00772335132376483,1.78939979436622e-07,5.07145546648551,0.0210274689748295,0.16570008069686
197,5.55031468063639,0.00710837260004299,1.77063787621475e-07,13.5011558186996,0.0133572775962369,0.165699830552976
198,5.87379230685185,0.00689879676421154,1.26899810022616e-07,9.4868181035282,0.0294696461356756,0.165700021912879
199,5.71515848933422,0.00733600378189625,1.43084443637992e-07,18.1988426462697,0.00861200974029382,0.165699698937551
200,5.77536876706657,0.00726332789686616,1.46875762015963e-07,15.0620379275934,0.020933554209749,0.165700174550738
201,5.87798049266642,0.00719384859573205,1.50814318297812e-07,17.0011447961567,0.00679278623358328,0.165700248040108
202,5.72928182022209,0.00750815368782929,1.58360296954513e-07,9.00347317720864,0.012739042352489,0.165699992584713
203,5.80759118680689,0.00743087006358866,1.44646099443705e-07,7.74802037448488,0.0193247913311724,0.165699865611653
204,5.83550678234381,0.00738434260947167,1.65605004923882e-07,5.47578057268769,0.0245484984093955,0.165700504836451
205,5.93854901026175,0.0072268489728082,1.66448543321098e-07,23.7908539644177,0.0237486756852784,0.165699561077843
206,5.79174451169952,0.00737804966236742,1.39193461270722e-07,18.9100264758008,0.0083211592124854,0.165700365017215
207,5.98960563845328,0.00722342448470145,1.64313015893458e-07,16.0846636601831,0.0254824263147578,0.16570022577223
208,5.6959695821851,0.00733819666761835,1.33999682557443e-07,10.9082857823813,0.0300251293765416,0.16570028623726
209,5.68107717388361,0.00743343995137825,1.74671084342494e-07,5.85263495011368,0.0134671094065712,0.165700332629536
210,6.05069464479232,0.00737550625150621,1.51634231010408e-07,22.0752041666892,0.0334719974582928,0.165699362073676
211,5.58348708288675,0.00713299199508275,1.72194808966531e-07,16.9336420168284,0.0151604917625994,0.165700119492202
212,5.69058900130793,0.00716505362210974,1.36362756201759e-07,5.37053559285875,0.0131373585965167,0.165700009845747
213,5.88556578742507,0.00704699276766386,1.73650814827292e-07,23.6638192374296,0.022080590689647,0.165700009721505
214,5.72284776926371,0.00753742327502952,1.50350935898175e-07,5.19576648533744,0.0279508804419094,0.165699815939029
215,5.98806326442911,0.00728697281032839,1.54577820279722e-07,17.8191107925631,0.0253522791187804,0.16569958791695
216,5.90970845054537,0.00713672110832437,1.50443976508677e-07,20.773707670983,0.0233425621887017,0.165699754515517
217,5.75280284935721,0.00745830914310548,1.71054808798545e-07,15.5300588846208,0.0270503981996477,0.165700094606794
218,5.52685983469711,0.00717125040555179,1.99546081170498e-07,10.8249683456247,0.0172027059039374,0.165700015157772
219,5.81093860817622,0.00740145272150725,1.76372887558945e-07,17.5665708176791,0.0283677499111219,0.165700149653504
220,5.39903600106316,0.00766780284731143,1.56741556307345e-07,13.5093734310353,0.0274703063031224,0.16570019857277
221,5.74285125949519,0.00752262146931629,1.41005529493805e-07,15.9274072654509,0.0091890622394089,0.16569971778434
222,5.86202031400954,0.00725477399724271,1.57911102658164e-07,8.81594166637329,0.0150337711954939,0.165699996197764
223,5.73620928000201,0.00726588016782575,1.36285699842238e-07,19.8897767401905,0.0322844828920559,0.165700128226614
224,5.87707341352107,0.00777501494349492,1.54268402112091e-07,9.25712438556342,0.0167674200227632,0.165699790177607
225,6.12201923978578,0.00725222641613201,1.77480415512485e-07,7.00244911754392,0.0147580224780397,0.165700371122114
226,5.88642482462672,0.00736613826163772,1.54265434779909e-07,22.9276997259503,0.0176715128309506,0.165700223130862
227,5.74759355367788,0.00737217801486831,1.83643390665196e-07,21.4467395077547,0.0320299423264519,0.165699903832368
228,5.82677925558792,0.00751941281467643,1.45876195114182e-07,22.6556750010042,0.0107018041439157,0.16570002340705
229,5.78109991848254,0.00734527896936063,1.65697586117913e-07,6.7624859082433,0.0297457118592279,0.165700157697748
230,5.41338318924911,0.00738198559655218,1.63289870229842e-07,19.0037529548178,0.0300324565045822,0.165699833757879
231,5.60320204524152,0.00737124380331939,1.29017278031567e-07,8.40448447459746,0.0259644563635269,0.165699520937144
232,5.9499762670978,0.00797047034343344,1.45405960729533e-07,21.660885421061,0.0145000433696395,0.165700109099528
233,5.6819826637267,0.00750731339962814,1.79005629155802e-07,19.5611416944356,0.0114082259478598,0.165700017933363
234,5.8142618570643,0.00708518173885905,1.33709297156474e-07,20.5178603027196,0.0317446680744185,0.165699692524505
235,5.47851267674874,0.00700585767288078,1.52890552332839e-07,20.2699050289831,0.0246973214404883,0.165700346591148
236,5.7048250523084,0.00691452382734761,1.36720061573574e-07,6.1419893114944,0.0213738301750892,0.165700133139938
237,5.81803761621687,0.00775013905145554,1.36622329866513e-07,17.1969544323771,0.0220132931062059,0.1656999870878
238,5.40349587062837,0.0070986624767096,1.37706460048355e-07,22.9694360089677,0.0246685244372341,0.165700144693513
239,5.76464071163085,0.0075361418750285,1.74629440353257e-07,15.3226144901843,0.0241534182720509,0.165700025096825
240,5.65276769234599,0.00742294603263733,1.56253912895028e-07,15.1234307613484,0.0366548996628399,0.165699844946341
241,5.4926628542692,0.00693467169780616,1.64273057983935e-07,10.1123311282132,0.0280332567666343,0.165699564748695
242,5.68326128040986,0.00779705746044876,1.44747889485527e-07,24.4320626991707,0.02100500091515,0.165699891129353
243,5.29049158439537,0.00742747672446935,1.53487291213474e-07,16.6224784490151,0.0328574186807716,0.165700088200183
244,5.24153782197239,0.00774503815047145,1.74958731162203e-07,24.3677282867331,0.0520693658004059,0.165699749818163
245,5.44250120491382,0.00737623382578472,1.31011720915284e-07,5.82876745841796,0.0228147628933061,0.165699741530478
246,5.48188678156651,0.00733661775166155,1.40795713102062e-07,8.77256458724306,0.0330143041259639,0.165700343704741
247,5.44332339763723,0.00705184383599698,1.7938768963803e-07,15.3952011813607,0.011627552352496,0.165700173195832
248,5.32659887255365,0.00730230563931668,1.96625361674326e-07,17.817078393257,0.0357834887912685,0.165700183416761
249,5.75209662233325,0.00732634361464483,1.38803250673945e-07,11.8146264505073,0.0151208333265388,0.165699454250621
250,5.35433154362216,0.00693597132339609,1.65736718871584e-07,17.9665963841537,0.01697589857382,0.165699860054332
251,5.71448218580986,0.00728869000439404,1.31737934268434e-07,12.108759310925,0.0283364992905271,0.165700308193957
252,5.85750425346538,0.00733266628952784,1.70739762209493e-07,22.0086004808275,0.016388123459076,0.165700086155646
253,5.69072173826369,0.00712161883108546,1.58969919176472e-07,15.8560936248244,0.00673410001355372,0.165699480663319
254,5.71086671977453,0.00739280545348522,1.3598596192306e-07,18.4616017492152,0.00742408332380071,0.165700225461708
